,フェイクニュースURL,フェイクニュースの媒体,フェイクニュース本文,フェイクニュース作成日付,話題の分野,いいね数,RT（含む引用）,DBへのデータ登録日,フェイクニュースの発信国,評価記事のURL,評価記事の本文,評価記事の日付,判定,判定の根拠①,判定の根拠②,判定の根拠③,評価記事作成国
39,投稿は削除済み,Twitter,友人のウイグル人が送ってきた写真。親が逮捕された後、ウイグル人の児童も閉じ込められる。そして、書物も捨てられた。モンゴル語の本も同じく捨てられた。ジェノサイドの実態。,2021/3/20,政治,,,2022/9/30,日本,https://infact.press/2021/03/post-10752/,中国政府による新疆ウイグル自治区での人権侵害について国際的な非難が高まるなか、内モンゴル出身の学者として中国問題についての発信も多い大学教授が、「ジェノサイドの実態」として2つの画像をTwitterで紹介している。しかし、これらの画像はどちらもウイグルでの人権侵害を表したものではない。中国政府によるウイグル族への非人道的な迫害行為は深刻な問題で、その存在を裏付ける多くの証拠も集まっているが、事実に基づかない言説の混入には注意が必要だ。,2021/5/26,誤り,この画像の子供たちは閉じ込められているのではなく、自宅でお菓子を食べている。また、書物の画像はウイグルではなく、モロッコのサウジアラビア大使館でのものであるため。,,,日本
40,削除済み,Twitter,[衝撃映像]バイデン、合成だった！　米ABCニュースのインタビューでバイデンの手がマイクを貫通ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ,2021/3/17,政治,2859,1259,2022/10/3,日本,https://www.buzzfeed.com/jp/kotahatachi/biden-green,"「バイデン氏の会見は合成」「バーチャル大統領」陰謀論が日米でまた拡散、発端は“目の錯覚“か

「合成」との指摘を集めているのは、記者の囲み取材に応じた様子を伝えている動画の4秒あたり。手前にあるように見えるマイクの風よけカバーに、バイデン氏の手が重なる場面だ。",2021/3/19,誤り,https://thepeninsulaqatar.com/article/17/03/2021/Biden-to-hold-first-news-conference-on-March-25--White-House,,,日本
41,https://twitter.com/dailyshincho/status/1369558681554141188,Twitter,{3月11日デイリー新潮の見出し},2021/3/11,政治,29,24,2022/9/30,日本,https://infact.press/category/factcheck/,厚生労働省の発表では、ファイザー社製ワクチンの接種と女性の死亡との因果関係は評価不能とされている。そのため、ワクチン接種がくも膜下出血の原因であるかのような言説は根拠不明だ,,根拠不明,,,,日本
42,投稿見つけられず（削除済み可能性あり）,Twitter,この写真ヤベェな,2021/2/14,政治,,,2022/9/30,日本,https://infact.press/2021/02/post-10338/,"2月13日午後11時過ぎ、東北地方で最大震度6強の強い地震が発生。翌14日午前0時頃、加藤勝信内閣官房長官は緊急の記者会見を開き、被害状況や政府の対応などについて説明した。
上掲の画像は、テロップなどの様子から、FNN系列で放送されたニュース映像の一部のように見える。しかし、実際の映像には加藤官房長官が笑顔になるシーンは見当たらない。",2021/2/28,誤り,加工された画像であるため。,,,日本
43,https://twitter.com/epochtimes_jp/status/1359051433211961348,Twitter,トランプ氏、審理された選挙訴訟の2/3で勝っていた,2021/2/9,政治,2131,7418,2022/9/30,日本,https://infact.press/2021/02/post-10338/,"大紀元の記事を基にした、まとめサイト「トータルニュースワールド」の投稿も約1200RTを獲得している。
記事は大紀元の英語版である「エポックタイムズ」で2月7日に掲載されたものの日本語版。活動家のジョン・ドロズ・ジュニア氏が「2020年の大統領選挙に関連して起こされた81件の訴訟」を調査した結果を取り上げ、「裁判所が訴訟の内容に基づいて審理した22件の訴訟のうち、トランプ氏と共和党は15件で勝訴したという。」「これは、裁判所で完全に審理された訴訟のうち、2/3でトランプ氏が勝ったことを意味する。」などとしている。
ドナルド・トランプ前大統領は、自らが敗北した2020年11月の大統領選挙で大規模な不正が行われたと主張。弁護団や共和党関係者らが多数の訴訟を起こしたものの、そのほとんどで敗訴や訴え取り下げなどとなっており、勝訴したものも不正を認定したり選挙結果に影響を与えたりするような内容ではない（参考1、2）。
ドロズ氏が調査したのは、このような大統領選に直接関係する訴訟ではない。ドロズ氏が公開したデータシートに並ぶのは、トランプ氏が訴訟に関わっていないものや、大統領選より前の訴訟などが含まれ、ほとんどはトランプ氏が主張する選挙不正について審議したものではない。
英語版のエポックタイムズでは、当該記事の見出しは「審理された選挙訴訟の2/3はトランプ氏に有利な判決だった」と譲歩したものに既に変更されている。しかし、現在のところ日本語版の大紀元でこの変更は反映されていない。",2021/2/28,不正確,ドロズ氏が公開したデータシートに並ぶのは、トランプ氏が訴訟に関わっていないものや、大統領選より前の訴訟などが含まれ、ほとんどはトランプ氏が主張する選挙不正について審議したものではないため。,,,日本
44,https://twitter.com/mk00350/status/1358335790435078146,Twitter,"「バイデン大統領、大統領専用機エアフォース・ワンに搭乗」と全世界報道された機体が大統領機じゃない件
本物 長さ70ｍ 機体番号900017
バイデン機 長さ40ｍ 機体番号90017
カラーリングも全く違う
何が目的か不明だが、メディアとグルなのは間違いないところ
https://youtu.be/l1atYPmcmbw",2021/2/7,政治,1590,4815,2022/9/30,日本,https://infact.press/2021/02/post-10267/,"動画の中でくつざわ氏は、アメリカのジョー・バイデン大統領が乗っていた機体「C-32」は副大統領専用機「エアフォースツー」で、大統領専用機「エアフォースワン」は「VC-25」であると主張。同様の主張は政治評論家の加藤清隆氏も投稿している。
大統領機にはVC-25、副大統領機にはC-32が主に使われること、バイデン氏が大統領就任後初めて搭乗した機体が後者だったことはそれぞれ事実である。しかし、空港設備の都合などから場合によってはC-32が大統領機として使用されることもあり（参照）、過去にもトランプ、オバマら歴代の大統領が任期中に搭乗している。「専用機」ではないものの、バイデン氏の乗った機体が大統領機であることに間違いは無い。
なお、大統領専用の特別仕様機である特定の機体を指して使われることが多い「エアフォースワン」という言葉だが、これは俗称で、本来は大統領が空軍機に搭乗する際に用いられるコールサインである（参照）。従ってその意味では、バイデン氏がどんな機体に乗ったとしても（空軍機であれば）それは定義上「エアフォースワン」と呼ばれる。",2021/2/14,誤り,正規の大統領機で過去の大統領も使用していた事実があるから。,,,日本
45,https://twitter.com/anonymous_post2/status/1354576985729560576,Twitter,＜米メディア＞ミシシッピ州、アラバマ州、ルイジアナ州がCNNの放送免許を取り消し　「真実性を欠いている」 https://anonymous-post.mobi/archives/6218,2021/1/28,政治,1839,5161,2022/10/3,日本,https://infact.press/2021/02/post-10242/,"この海外記事はまとめサイトのアノニマスポストなども取り上げ、Twitterで約1800RTを獲得するなど拡散されている。
記事は2020年11月のものだが、その文面は別の海外サイトの同8月の記事と同じ。元のサイトには「このサイトの内容は全てフィクションです」と明記されている。もちろん、8月も現在もCNNが放送停止になったという事実は無い。
クリントン財団がCNNを所有しているという言説も根拠不明。また、ルイジアナ州知事は民主党員である。
",2021/2/7,誤り,フィクションサイトからの転載のため。,,,日本
46,https://twitter.com/doku_f/status/1352801584367816704,Twitter,石原伸晃氏がコロナ感染後に即入院出来たのは議員と言う要職なので当然だと言う意見もあるが実態はこれだからなぁ。 立憲 小川 → 自宅待機 立憲 羽田 → 高熱・死亡後陽性 共産 清水 → 高熱・自宅待機 自民 高鳥 → 即入院 自民 渡嘉敷 → 即入院 自民 竹本 → 無症状・即入院 自民 安藤 → 自宅待機,2021/1/23,政治,6939,10000,2022/10/3,日本,https://infact.press/2021/01/post-10206/,"投稿は感染した国会議員のうち自民党だけがすぐに入院でき優遇されているという趣旨と思われるが、この説明には一部誤りや恣意的なものがある。
明らかに誤りなのは、立憲民主党・小川淳也衆院議員と自民党・竹本直一衆院議員についての記述。小川氏は2020年11月17日に病院での検査で陽性が確認され、その日のうちに入院している。竹本氏は軽い発熱などがあり、無症状ではない。
自民党の高鳥修一衆院議員は38.4℃の発熱があり、羽田雄一郎参院議員の38.6℃とほぼ変わらないことを考えれば、投稿で「高熱」の表記が無いのは整合性に欠ける（38.5℃の桜井氏や39℃台の小川氏も表記無し）。共産党の清水忠史衆院議員に関しては、自宅療養していたのは事実だが、検査で陽性が判明したのは症状が治まった後である（保健所の指示で一時ホテルでも療養）。
桜井充参院議員は無所属ではあるが感染前に自民系会派に移籍しており、野党側のグループに含めるのは適切ではない。
その他にも、高鳥氏の感染は2020年9月と他の議員（同11月～2021年1月）より時期が早く病床の逼迫度が比較的低かったこと、竹本氏は80歳と高齢であったこと、石原氏は不整脈の既往症を理由に医師に入院を勧められたことなど、入院か自宅療養かの判断は様々な要因が複合的に関わる可能性がある。単純に結果だけを比較して優遇されているか否かを判断するのは難しい。",2021/1/31,不正確,明らかに誤りなのは、立憲民主党・小川淳也衆院議員と自民党・竹本直一衆院議員についての記述。小川氏は2020年11月17日に病院での検査で陽性が確認され、その日のうちに入院している。竹本氏は軽い発熱などがあり、無症状ではない。,,,日本
47,https://megalodon.jp/2021-0124-1007-59/https://www.cnn.co.jp:443/usa/35165484.html,Web記事,"（ＣＮＮ） トランプ前政権から引き継ぐべき新型コロナウイルスのワクチン分配計画が何もない状態が判明し、バイデン大統領率いる新政権がいちから築き上げる手間を強いられていることが２３日までにわかった。
関係筋がＣＮＮに明らかにした。トランプ政権の「全くの無能ぶりを裏付けるさらなる材料だった」などと振り返った。
バイデン新政権はコロナ禍の苦境を改善し、米国民へのワクチン投与を飛躍的に加速させることを公約。しかし、新政権の新型コロナ対策の作成の経緯を直接知り得る立場にある関係筋によると、バイデン氏の就任直後の数時間内にトランプ政権下では分配計画がほとんど存在していなかった事実が突きつけられたという。
政権移行期間で新政権が受けた最大の衝撃の１つだったと指摘した。米国内では数週間前、多くのワクチンの使用が既に承認されていた。
バイデン氏は感染拡大を鈍らせ、就任後の最初の１００日間で１億回分のワクチン接種を実現させることを最優先の政策課題と主張。
ＣＮＮは以前、新型コロナに関する新政権の最も緊急な懸念事項は可能なワクチン供給の問題、連邦政府と地方政府の協力態勢、地方政府に必要な資金繰り、人員確保や他の資源の調達と伝えていた。新政権はまた、変異型ウイルスの出現を警戒しているともした。",2021/1/23,政治,,,2022/10/3,日本,https://infact.press/2021/01/post-10206/,"記事は映画評論家の町山智浩氏の投稿などによって拡散されていたが、トランプ政権下でワクチン分配計画が全く存在しなかったというのは事実ではない。
トランプ政権は、2020年5月には新型コロナウイルスワクチンの開発・供給に関する「ワープ・スピード作戦」を発表。このことはCNN自身も当時報じていて、「ワープ・スピード作戦では今年１１月までに１億回分、１２月までに２億回分、来年１月までに３億回分のワクチン供給を目標とする（ただし実現は不可能かもしれない）。」などと伝えている。
アメリカ国立アレルギー感染症研究所所長で、トランプ・バイデン両政権で首席医療顧問を務め新型コロナウイルス対策にあたるアンソニー・ファウチ氏は現地時間21日の記者会見で、ワクチンの分配に関し「ゼロから始めるわけではない（we certainly are not starting from scratch）」などと説明した。
CNN記事でも24日頃にこのことが追記され、「ファウチ氏は『配布で現在継続中の活動がある』と述べ、バイデン政権は既存の取り組みを大幅に拡充していると言及。『新しいアイデアも出てきていて、前政権からのアイデアもいくつかある。それが全く使い物にならないというわけではない』と言い添えた。」といった記述などが大幅に追加されたが、記事が更新されたことについて注記などは無い。
トランプ政権下では医療従事者や高齢者を中心に1000万人以上がワクチンを接種。一方で、新政権のロン・クレイン首席大統領補佐官は、介護施設や病院以外への分配計画は前政権で実質的に存在しなかったと批判している。",2021/1/31,虚偽,ワクチン分配計画が全く存在しなかった、という事実はないため。,,,日本
48,https://twitter.com/AgingAnarchist/status/1351958977098072064,Twitter,トランプさんがバイデンさんに残した手紙。この人は本当にセンスが良い。,2021/1/21,政治,935,3020,2022/10/3,日本,https://infact.press/2021/01/post-10206/,"「Joe, you know I won.（ジョー、あなたは私が勝ったと知っているはずだ）」とだけ書かれた手紙風のこの画像は、現地時間1月20日に職を退いたアメリカのドナルド・トランプ前大統領がジョー・バイデン新大統領に送ったものとして拡散されたが、事実である可能性は低い。

アメリカでは退任する前大統領が新大統領に手紙を送るのが慣例となっており、トランプ氏からバイデン氏へも手紙が残されていたとされるが、その内容は公開されていない。

また、トランプ氏が大統領在任中に各国の要人などに送った手紙は様々なものが公開されているが、紋章や日付の書き方などがいずれも上掲画像とは異なっている（参照）。",2021/1/31,虚偽,紋章や形式が異なることや、退任時の手紙は非公開のため。,,,日本
49,https://twitter.com/Akepyondayo/status/1352088722137726988,Twitter,"バイデンの就任式に出てきた変な牧師さん
酔っ払ってるのか？クスリでラリってるのか？
異常なハイテンションで

バイデンに向かって
『ドミニオン イン パワー??』

これで民主党はドミニオンで票を改ざんして
未来永劫、大統領を勝ち取るのでしょう！??",2021/1/21,政治,3001,5229,2022/10/3,日本,https://infact.press/2021/01/post-10206/,"この映像は、牧師のシルベスター・ビーマン氏がバイデン新大統領の就任式で述べた祝祷を映したもの（映像4:43頃～）。該当部分は実際には「To your glory, majesty, dominion and power, forever.」と言っている。ここでの「dominion」は「（神による）支配の力」を意味し、文全体では「あなたの栄光、威厳、力、権威が永遠にありますように」という神に捧げる言葉である。

この文言はそもそも新約聖書「ユダからの手紙」の引用（参考1、2）。大統領選で選挙不正に使われたとトランプ氏らが主張するドミニオン社の集票機とは何ら関係は無い。

同じ映像に関しては、ジャーナリストの篠原常一郎氏も「ドミニオン票集計機による『勝利』を神に感謝するバイデン・サポーター牧師」などと投稿していた。",2021/1/31,誤り,聖書の言葉の引用をしているだけで、ドミニオン社の集票器と関係がないため。,,,日本
50,https://twitter.com/jda1BekUDve1ccx/status/1351259866430533632,Twitter,オバマの出生地はケニアだった。つまりトランプ大統領が指摘していたように、大統領資格がなかったのだ。今回公開されたオバマ・ゲート機密公開の最大のものはこれだった。ケニアの出生証明書もあり、コロンビア大学の学生証には「バリー・ソエトロ」という実名が記され、「外国人学生」とある。,2021/1/19,政治,5391,13400,2022/10/3,日本,https://infact.press/2021/01/post-10184/,"「オバマ元大統領は本当はアフリカのケニア出身で大統領になる資格が無い」とする根拠不明の言説は、オバマ氏が大統領選に出馬した頃から現れ、大統領候補時代のトランプ氏も繰り返し言及していた。

オバマ氏は2011年にはアメリカ・ハワイ州で発行された出生証明書を公表。トランプ氏は2016年にこれを認め、「ケニア生まれ」の主張を撤回している（参照）。

「実名の学生証」もかつてコラージュ画像によって拡散されたもので、学生証の体裁もオバマ氏の顔写真も、オバマ氏がコロンビア大学を卒業した後にしか存在しないものが使われている（参照：Snopes）。",2021/1/24,誤り,オバマ氏はハワイの出生証明書を公開済みであるため。,,,日本
51,削除済みの投稿,Twitter,たかが電気です,2021/1/12,政治,,,2022/9/30,日本,https://infact.press/2021/02/post-10242/,"この画像は2012年頃から繰り返し拡散されていたが、実際には「原発はいらない！」と書かれた文字を加工したコラージュ画像。元はNEWSポストセブンで2011年に掲載された、脱原発集会の現場に現れた大江氏を写した写真である。

詳細は毎日新聞の検証記事も参照。これによれば、「原発はいらない！」の紙は集会の事務局が用意したものだという。",2021/2/7,誤り,原発はいらない等の文字をコラージュした画像のため。,,,日本
52,https://twitter.com/etsimercury/status/1348879424515526659,Twitter,"イギリスから。「”ステイホーム。クイーンを聞きましょう。私ではなく、ロックバンドの方ね」
最高！（笑）これを見てニコリとしてね。",2021/1/12,政治,19900,59800,2022/10/3,日本,https://infact.press/2021/01/post-10206/,"イギリス女王エリザベス2世がロックバンド「クイーン」を勧める巨大広告を出したかのようなこの画像は、コラージュ画像作成ツールで作られたものと思われる。

コラージュの元は、2020年4月にロンドン・ピカデリーサーカスの巨大スクリーンに映し出された女王からのメッセージ。元画像は「いつかまた友人や家族と会える日が来ます」といった内容のメッセージで、これ以外にもコロナ禍に苦しむ国民へ向けたいくつかの言葉がスクリーンに表示されるようになっているが、ロックバンドの「クイーン」に関するものは実際には無い。

上掲の投稿者は単にジョークとして画像を投稿した可能性もあるが、これを実際に女王が送った粋なメッセージと受け取る反応も多かった。",2021/1/31,誤り,コラージュ画像であるため。,,,日本
53,https://megalodon.jp/2021-0120-0059-33/https://www.moeruasia.net:443/archives/49675229.html,Web記事,"【大統領選】「大統領令（EO)13848」ｷﾀ━━━d(ﾟ∀ﾟ)b━━━!
2021年1月11日 米国財務省
以下の個人が外国資産管理局のSDNリスト（米国内に保有する資産を凍結できる）に追加されました。
DUBINSKY、Oleksandr　ウクライナ性別男性（個人）[大統領令-EO13848]
Dmytro Volodymyrovych　ウクライナ性別男性（個人）[EO13848]
KULYK、Konstantyn　ウクライナ 性別男性（個人）[EO13848]
他数名
以下の団体が外国資産管理局のSDNリストに追加されました。
ERA-MEDIA TOV　ウクライナ[EO13848]
INFORMATSIYNE AGENSTVO ONLI N’YUZ TOV　ウクライナ[EO13848]
NABULEAKS　ウクライナ[EO13848]
BEGEMOT MEDIA　ウクライナ[EO13848]
https://home.treasury.gov/policy-issues/financial-sanctions/recent-actions/20210111",2021/1/12,政治,,,2022/10/3,日本,https://infact.press/2021/01/post-10184/,"ここで取り上げられた大統領令13848号は、トランプ大統領が2018年9月に発したもの。外国勢力がプロパガンダや誤情報を用いて選挙に介入するのを防ぐためのもので、これに基づき1月11日、ウクライナの複数の人物や団体に対する資産凍結措置が発表された（米政府、財務省）。
バイデン次期大統領の息子ハンター・バイデン氏のウクライナでのビジネスを巡り汚職疑惑が取り沙汰されていることから、ネット上では今回の措置はバイデン氏へのダメージであり、トランプ氏にとって有利になると受け止める反応が多く見られた。
しかし、今回の制裁対象は2020年9月にハンター氏の疑惑に関する虚偽情報でバイデン氏を貶めたとして制裁を科されたウクライナの国会議員の関係者とされる（参考）。バイデン氏への攻撃が外国勢力によって不当に扇動されたとみなすものであり、疑惑を積極的に追及してきたトランプ陣営にとって決して有利になるものではない。詳細はBuzzFeedによる検証記事を参照。
その他にも、大統領選の結果を不服とする一部のトランプ支持者らによって「トランプ氏が戒厳令を発し軍が集結している」「トランプ氏から緊急放送でメッセージが発せられる」「ナンシー・ペロシ下院議長が逮捕された」「選挙不正に関わったイタリア大統領やローマ教皇が逮捕された」などの根拠の無い情報が次々と拡散されたが、今日までそのような異変はいずれも起きず、現地時間1月20日にはバイデン氏が正式にアメリカ大統領に就任した。",2021/1/24,誤り,この大統領令13848号というのは、トランプ大統領が2018年9月に反バイデンの情報拡散を制裁するために発したものであり、トランプ陣営にとって有利になるものではないため。,,,日本
54,https://twitter.com/HashimotoKotoe/status/1348620519411617794,Twitter,"トランプ大統領になってから人身売買逮捕者が増えているように、安倍晋三総理になってから覚醒剤密輸摘発が増えているのです。民主党時代の150倍。
民主党、覚醒剤大好きだもんね。",2021/1/11,政治,1160,3998,2022/10/3,日本,https://infact.press/2021/01/post-10206/,"覚醒剤を含めた不正薬物密輸取り締まり状況は、税関を統括する財務省によって公開されている（過去の資料はアーカイブで閲覧可能）。
民主党政権は2009年（平成21年）9月から2012年（平成24年）12月までなので、平成22～24年のデータを見てみると、覚醒剤密輸摘発数は年間141～185件。年によって増減があるが、平均では年間約159.3件となる。
その後の安倍政権期は2020年（令和2年）9月まで。令和元年のみ425件と突出しているが、その他の年は年間83～174件でやはり増減を繰り返している。平成25～令和元年の平均は180.0件で、民主党時代よりやや多いとは言えるが、「150倍」は誤りだ。なお、令和2年に関してはデータは6月までしか無いが、摘発数は前年同時期の20%と激減している（新型コロナウイルス感染症による渡航制限の影響と思われる）。
不正薬物全般の摘発件数で見たとしても、安倍政権期は民主党政権期より増加の傾向（平成27年の法改正などの影響）とはいえ、150倍にはなっていない。
なお、同じ投稿で橋本氏は「トランプ大統領になってから人身売買逮捕者が増えている」とも述べているが、これも誤り。",2021/1/31,誤り,平均摘発件数はやや増加しているものの、150倍になっているという事実はどこにもないため。,,,日本
55,https://twitter.com/sonkoubun/status/1348092799527186435,Twitter,"プーチン大統領「トランプはロシアに亡命する必要なし、大半の国民が彼に投票した」
プーチンがトランプの当選を認める?? https://twitter.com/yanhliu/status/1347865936255213569",2021/1/10,政治,1996,4625,2022/10/3,日本,https://infact.press/2021/01/post-10184/,"孫氏の投稿内容はまとめサイトを経由するなどして拡散し、他の一般ユーザーによる投稿には約3700RTを獲得したものもある。
この投稿の元となったと思われるのは、ロシアのプーチン大統領による昨年12月17日の記者会見。「トランプ氏がロシアに亡命を求めてきたら受け入れるか？」という質問に対し、プーチン氏は「彼が亡命をする必要は無いように思う。選挙人ではなく有権者の数で言えば、ほぼ半数（Почти 50 процентов）が彼に投票した。彼は米国内で十分な支持基盤を持っており、私が理解する限りでは、彼が自国の政界を離れることはないだろう」と述べている。「大半の国民」というのは誤りだ。
ハッキングや情報操作などによってトランプ氏への支援を含む様々な選挙介入工作を行っていたと指摘されるロシアだが（参照1、2）、バイデン氏の当選確定後にはプーチン氏が祝電を送ったことを発表（参照）。バイデン氏の勝利に異議を唱える言動は特にしていない。詳しくは、朝日新聞元モスクワ特派員の駒木明義氏（現論説委員）による一連の解説ツイートも参照。",2021/1/24,不正確,プーチン氏は「ほぼ半数」と発言したのみで、「大半の国民」が投票したというのは誤りであるため。,,,日本
56,https://twitter.com/bokutoukinema/status/1347940467061653504,Twitter,"象徴的な二人。
マコーレー・カルキンはかつてハリウッドのペドフィリアを告発している。トランプは自らの政権で人身売買撲滅の大統領令を発令し人身売買の逮捕検挙率は桁違いに上がった。特に児童の人身売買が世界で巨大ビジネスになっている事はトランプ就任まで殆ど知られていなかった。",2021/1/10,政治,5912,17700,2022/10/3,日本,https://infact.press/2021/01/post-10184/,"人身売買の年間検挙数は、2009年1月～2017年1月のオバマ政権期に大幅に増加。2016年度には1952人に達した（各年度は9月まで）。その後のトランプ政権では年間約1600～2200人と増減を経て、2020年度は1746人となっている。全体として検挙数は横ばいか、やや増加の傾向にあると言えなくもないが、少なくとも「桁違い」ではない。詳細はFactCheck.orgの検証記事（データは2019年度まで）も参照のこと。
人身売買という犯罪はその性質上被害の実態が見えづらく、実際に起きた犯罪のうちどのくらいの割合が犯人検挙に至ったのかを知ることは難しい。しかし、検挙率と言う時は警察が認知した犯罪件数を分母に取るので、表に出ない事件は考慮されない。また、人身売買の場合、犯人検挙以外の方法で警察が認知するケースは少ないと思われるので、「検挙数」の推移は「検挙率」のそれと大きく変わらないとみなして良いだろう。",2021/1/24,誤り,本文では人身売買の逮捕検挙率が「桁違い」に上がったと書いてあるが、実際には増加の傾向にあるものの桁違いとは言えないため。,,,日本
57,https://twitter.com/naoyafujiwara/status/1347315801473224706,Twitter,"トランプ大統領
ANTIFAのメンバーが議事堂に突入して報酬を支払われたことを認めた。これは組織化された行動だったと言っている。
https://parler.com/post/eda6ced8563340888244b151eb6cb089",2021/1/8,政治,1717,3233,2022/10/3,日本,https://infact.press/2021/01/post-10144/,"同じ動画は、アメリカ所在の中国系メディア・大紀元の公式Twitterアカウントからも投稿されている。
元々YouTubeに投稿されたものだが、削除されている（キャッシュ）。「私はアンティファでお金をもらって議事堂で抗議した」というタイトルで、何者かに頼まれて抗議参加者を装い議事堂へ行ったと話す人物が映っていたものだ。
しかし、動画の概要欄には同じアカウントから投稿された別の動画のURLが記載されており、その中では同一と思われる人物が「アンティファ」とは自分が創設した「反おなら（anti-farting）団体」のことだなどと話している。先の動画は単なる悪ふざけのジョークだったと考えるべきだろう。",2021/1/17,誤り,ツイートされている動画の概要欄にある別の動画から、この動画がジョークであると考えられるような発言をしているため。,,,日本
58,https://twitter.com/quitamarco/status/1347344929471623169,Twitter,昨日の議事堂突入扇動時に、ホワイトハウスのテントの中で何台もの大画面モニターを前に、トランプやイヴァンカやあのバカ息子らが飲み物片手に音楽をかけて「真の戦士だ」「戦え！」と「有頂天になって」いるビデオがこれです。 https://twitter.com/riotwomennn/status/1347202791744417794,2021/1/8,政治,1582,1873,2022/10/3,日本,https://infact.press/2021/01/post-10144/,"動画は、トランプ大統領の息子のドナルド・トランプ・ジュニア氏が、陣営の人々と共に仮設テントの下で歓談する様子を撮影したもの。その場に置かれたモニターには群衆の姿が映り、トランプ氏やその娘のイバンカ・トランプ氏のような姿も見える（後者はホワイトハウス報道官のケイリー・マケナニー氏だとする意見もある）。
この動画はジュニア氏自身が「大統領演説前の家族の時間の舞台裏」という題でFacebook上に投稿したもの（削除済、キャッシュ）。実際、モニター上で群衆が集まっている場所は議事堂ではなくトランプ氏の演説会場と見て取れる。暴徒化した群衆が議事堂に押し入ったのは、この演説よりも後のことだ。",2021/1/17,不正確,突入より前の映像を、突入扇動時と誤解させるような文章で紹介しているため。,,,日本
59,https://www.washingtontimes.com/news/2021/jan/6/xrvision-firm-claims-antifa-infiltrated-protesters/?update=,新聞,"Facial recognition identifies extremists storming the Capitol
 Facial recognition software has identified neo-Nazis and other extremists as participants in Wednesday’s assault on the U.S. Capitol.
XRVision, a software firm in New York, used its image analysis to help law enforcement identify rioters.
“Shortly after the rioting started, XRVision performed an analysis on the footage and identified several individuals. This information was shared with LEA [law enforcement agency],” the company said in a statement to The Washington Times.
Convicted killer from Peru caught trying to reenter U.S.
Supporters of President Trump, including some who were part of the crowd Wednesday that stormed the U.S. Capitol, had claimed online that Antifa members had infiltrated their numbers.
The Washington Times erroneously reported late Wednesday that facial recognition technology backed up that speculation and identified two Antifa members. In fact, XRVision has not identified any members of that far-left movement as being part of the attack.",2021/1/6,政治,,,2022/10/3,米国,https://www.buzzfeed.com/jp/harunayamazaki/facial-recognition-antifa-washington-times-false-1,"「暴徒はアンティファ、顔認証で確認」は「誤り」。開発会社が抗議→記事訂正・謝罪
「議事堂に押し寄せた人々はトランプ支持者ではなくアンティファ。顔認証システムが特定した」と米保守系メディアが報道し大きく拡散したが、これは「誤り」だ。名指しされたシステム開発会社が「全くの虚偽」と抗議する声明を発表し、記事は訂正された。日本でも同メディアをソースとする言及は広がっている。内容を検証した。",2021/1/8,誤り,Correction: An earlier version of this story incorrectly stated that XRVision facial recognition software identified Antifa members among rioters who stormed the Capitol Wednesday. XRVision did not identify any Antifa members. The Washington Times apologizes to XRVision for the error.,,,日本
60,https://twitter.com/oikawa_yukihisa/status/1346713789169762304,Twitter,"ジョージア州早速不正バレた
パーデューの得票774,723が急に742,323に減った。その証拠映像。 https://twitter.com/KanekoaTheGreat/status/1346691396040704000",2021/1/6,政治,7001,15100,2022/10/3,日本,https://infact.press/2021/01/post-10144/,"アメリカ・ジョージア州で1月5日に行われた連邦議会上院議員選の決戦投票では、2議席共に民主党候補が勝利しているが、動画はそのABCテレビによる開票速報のワンシーン。共和党候補デービッド・パーデュー氏の得票数の表示が、突然3万票以上減少する様子が映っている。
米紙USAトゥデイやファクトチェックサイトPolitiFactの取材によれば、これはABCテレビなどに選挙データを提供していた調査会社エディソンリサーチ社のミスによるもの。オペレーターが誤って多く入力した数値を修正したために、票数が急減したようになったという。
また、ジョージア州州務長官室の担当者は、公式の集計において票数の減少は起きていないと述べている。つまり、減少はあくまで報道のレベルのミスであり、公式の集計や選挙結果とは無関係だ。",2021/1/17,誤り,あくまでもメディアの速報値のミスであり、公式の集計に影響があったわけではないため。,,,日本
